id,id_kab,id_prov,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score
71022023,7102,71,Minahasa,2023,1141.64,345973.0,303.05,Low,,76.96,22128.0,2.0,6392.26,77.64
71032023,7103,71,Kepulauan Sangihe,2023,731.98,137829.0,188.3,Low,0.1,72.22,5655.0,,,79.23
71042023,7104,71,Kepulauan Talaud,2023,1251.02,100770.0,80.55,Low,0.17,71.14,2843.0,1.0,,77.45
71062023,7106,71,Minahasa Utara,2023,1059.0,225826.0,213.24,Low,149.63,75.31,18728.0,,,76.89
71072023,7107,71,Bolaang Mongondow Utara,2023,1856.0,87301.0,47.04,Low,0.0,68.64,3263.0,1.0,1234.33,77.26
71092023,7109,71,Minahasa Tenggara,2023,730.62,119637.0,163.75,Low,,71.93,6720.0,1.0,1712.73,80.01
71102023,7110,71,Bolaang Mongondow Selatan,2023,3497.46,73046.0,20.89,Low,,66.4,2726.0,,,77.16
71712023,7171,71,City of Manado,2023,162.35,478192.0,2945.44,Medium,,80.14,48556.0,,,79.11
71732023,7173,71,City of Tomohon,2023,147.2,101958.0,692.65,Low,,78.1,5448.0,1.0,1874.71,77.54
72012023,7201,72,Banggai Kepulauan,2023,2488.79,126040.0,50.64,Low,0.04,66.82,4926.0,1.0,2220.73,77.56
72022023,7202,72,Banggai,2023,9672.7,373600.0,38.62,Low,0.0,71.7,38048.0,1.0,6683.59,75.55
72032023,7203,72,Morowali,2023,5472.0,170450.0,31.15,Low,0.67,73.02,158046.0,1.0,3216.45,78.77
72042023,7204,72,Poso,2023,7112.25,251654.0,35.38,Low,0.0,72.48,11712.0,,,76.83
72052023,7205,72,Donggala,2023,5275.69,311330.0,59.01,Low,0.62,66.95,15056.0,,,77.73
72062023,7206,72,Toli-Toli,2023,4079.77,236110.0,57.87,Low,0.1,67.66,10369.0,,,78.84
72082023,7208,72,Parigi Moutong,2023,5883.97,454510.0,77.25,Low,153.39,67.11,21652.0,1.0,8294.79,77.95
72092023,7209,72,Tojo Una-Una,2023,5722.0,171340.0,29.94,Low,,66.39,6812.0,,,75.82
72102023,7210,72,Sigi,2023,5196.02,264670.0,50.94,Low,0.01,69.93,11373.0,,,77.19
72122023,7212,72,Morowali Utara,2023,18362.39,148274.0,8.07,Low,,69.73,26434.0,,2658.77,77.69
72712023,7271,72,City of Palu,2023,356.35,386560.0,1084.78,Low,10.09,82.52,30787.0,,,78.05
73022023,7302,73,Bulukumba,2023,1175.53,450325.0,383.08,Low,37.33,71.21,18871.0,1.0,6661.08,74.77
73032023,7303,73,Bantaeng,2023,390.97,203141.0,519.58,Low,,70.57,12754.0,1.0,3037.78,75.57
73042023,7304,73,Jeneponto,2023,796.0,414482.0,520.71,Low,,65.9,12152.0,,,70.59
73052023,7305,73,Takalar,2023,555.43,312811.0,563.19,Low,,68.9,12868.0,,,74.84
73062023,7306,73,Gowa,2023,1813.0,801108.0,441.87,Low,,71.57,28453.0,,,76.67
73072023,7307,73,Sinjai,2023,865.24,267536.0,309.2,Low,194.19,68.92,14791.0,,,75.59
73082023,7308,73,Maros,2023,1442.95,407923.0,282.7,Low,,71.63,26389.0,1.0,5996.21,74.42
73092023,7309,73,Pangkajene dan Kepulauan,2023,888.91,355613.0,400.06,Low,0.93,70.59,32667.0,,,75.97
73102023,7310,73,Barru,2023,1201.9,187952.0,156.38,Low,,72.36,9427.0,1.0,2840.33,73.42
73112023,7311,73,Bone,2023,4567.36,823079.0,180.21,Low,4.72,67.81,46935.0,1.0,14877.18,74.58
73122023,7312,73,Soppeng,2023,1385.55,238239.0,171.95,Low,1.78,70.58,14909.0,1.0,3446.32,75.36
73132023,7313,73,Wajo,2023,2608.71,386537.0,148.17,Low,,71.1,24589.0,,,76.55
73142023,7314,73,Sidenreng Rappang,2023,1832.3,327919.0,178.97,Low,0.24,72.71,18204.0,1.0,4780.27,75.83
73152023,7315,73,Pinrang,2023,1896.58,419338.0,221.1,Low,0.03,72.84,25146.0,,,74.21
73172023,7317,73,Luwu,2023,2902.07,379295.0,130.7,Low,,72.16,21756.0,,,76.99
73182023,7318,73,Tana Toraja,2023,2043.62,289451.0,141.64,Low,,70.73,9373.0,1.0,3956.37,74.67
73222023,7322,73,Luwu Utara,2023,7422.42,333781.0,44.97,Low,4559.78,71.34,17841.0,1.0,6033.01,74.09
73252023,7325,73,Luwu Timur,2023,6745.92,308532.0,45.74,Low,21.74,74.35,30696.0,4.0,4460.61,73.96
73722023,7372,73,City of Parepare,2023,89.67,158425.0,1766.76,Low,20.91,79.03,9312.0,1.0,2895.67,74.84
73732023,7373,73,City of Palopo,2023,273.24,192763.0,705.47,Low,0.48,79.45,10500.0,1.0,3483.32,73.15
74012023,7401,74,Buton,2023,1669.33,120210.0,72.01,Low,,68.12,5063.0,,,76.48
74022023,7402,74,Muna,2023,1858.1,224690.0,120.92,Low,,70.16,8814.0,1.0,3435.16,75.45
74032023,7403,74,Konawe,2023,5351.85,269520.0,50.36,Low,,72.77,18295.0,,,75.28
74042023,7404,74,Kolaka,2023,2958.92,245930.0,83.11,Low,3145.8,74.72,35684.0,1.0,,75.07
74052023,7405,74,Konawe Selatan,2023,4237.74,323790.0,76.41,Low,,70.32,16452.0,,,76.31
74072023,7407,74,Wakatobi,2023,450.46,116450.0,258.51,Low,,71.43,5768.0,1.0,2060.81,77.24
74082023,7408,74,Kolaka Utara,2023,2932.25,145640.0,49.67,Low,0.02,71.04,11227.0,,,76.61
74092023,7409,74,Buton Utara,2023,1755.83,68950.0,39.27,Low,0.0,69.7,4049.0,,,76.45
74102023,7410,74,Konawe Utara,2023,4219.81,72250.0,17.12,Low,,71.71,5260.0,,,75.2
74112023,7411,74,Kolaka Timur,2023,3992.53,125770.0,31.5,Low,,69.57,5625.0,,2065.19,76.49
74132023,7413,74,Muna Barat,2023,818.7,89290.0,109.06,Low,,67.13,3387.0,,,76.88
74142023,7414,74,Buton Tengah,2023,836.96,119460.0,142.73,Low,,65.83,3026.0,,,76.41
74152023,7415,74,Buton Selatan,2023,517.63,99580.0,192.38,Low,,66.15,3593.0,,,75.03
74712023,7471,74,City of Kendari,2023,265.79,364220.0,1370.33,Low,25.03,84.85,28260.0,1.0,9886.37,75.79
75012023,7501,75,Boalemo,2023,1830.87,151610.0,82.81,Low,,68.18,6587.0,,,77.25
75032023,7503,75,Pohuwato,2023,4370.36,157660.0,36.07,Low,0.91,67.15,8111.0,,,78.49
75042023,7504,75,Bone Bolango,2023,1889.0,172301.0,91.21,Low,0.29,71.51,5699.0,,,77.53
75052023,7505,75,Gorontalo Utara,2023,1703.63,128970.0,75.7,Low,,66.61,4145.0,,,76.1
75712023,7571,75,City of Gorontalo,2023,70.93,204440.0,2882.28,Medium,,78.64,10536.0,1.0,2589.89,78.36
76012023,7601,76,Majene,2023,947.84,181360.0,191.34,Low,,68.62,5969.0,1.0,,74.28
76032023,7603,76,Mamasa,2023,3005.88,165310.0,55.0,Low,,67.83,3474.0,,,77.44
76052023,7605,76,Mamuju Utara,2023,2903.18,204216.0,70.34,Low,0.02,69.11,14386.0,,,75.21
76062023,7606,76,Mamuju Tengah,2023,3100.87,141220.0,45.54,Low,,67.45,4066.0,,,75.8
81012023,8101,81,Maluku Tenggara Barat,2023,10102.92,128648.0,12.73,Low,,64.16,3393.0,,,78.01
81032023,8103,81,Maluku Tengah,2023,2759.07,436090.0,158.06,Low,,72.45,10763.0,,,77.67
81042023,8104,81,Buru,2023,7594.98,140462.0,18.49,Low,,70.56,2977.0,,,79.89
81052023,8105,81,Kepulauan Aru,2023,6425.77,107367.0,16.71,Low,,65.01,4436.0,,,79.96
81062023,8106,81,Seram Bagian Barat,2023,6948.4,222449.0,32.01,Low,,67.56,3788.0,,,78.33
81082023,8108,81,Maluku Barat Daya,2023,8633.15,85807.0,9.94,Low,0.04,63.93,2868.0,,,78.93
81092023,8109,81,Buru Selatan,2023,5577.48,79455.0,14.25,Low,,66.23,1766.0,,,78.15
81712023,8171,81,City of Ambon,2023,377.0,358826.0,951.79,Low,,82.06,18531.0,1.0,9006.12,79.18
81722023,8172,81,City of Tual,2023,352.66,91572.0,259.66,Low,,69.43,3202.0,,,78.05
82032023,8203,82,Kepulauan Sula,2023,3304.32,105095.0,31.81,Low,,65.29,3045.0,,,78.93
82042023,8204,82,Halmahera Selatan,2023,8096.4,255384.0,31.54,Low,0.0,65.83,17727.0,,,80.65
82062023,8206,82,Halmahera Timur,2023,6488.73,97895.0,15.09,Low,,68.82,5241.0,,,78.97
82082023,8208,82,Pulau Taliabu,2023,2985.75,63897.0,21.4,Low,,62.31,1937.0,,,79.33
82712023,8271,82,City of Ternate,2023,162.2,202871.0,1250.75,Low,0.03,81.35,13675.0,,,81.81
82722023,8272,82,City of Tidore Kepulauan,2023,1703.32,116623.0,68.47,Low,,72.4,3511.0,,,79.5
91012023,9101,91,Fakfak,2023,14320.0,90286.0,6.3,Low,0.0,69.72,5811.0,,,76.02
91022023,9102,91,Kaimana,2023,18500.0,65530.0,3.54,Low,,66.72,2914.0,,,75.75
91032023,9103,91,Teluk Wondama,2023,14953.8,45324.0,3.03,Low,,61.67,1753.0,,,74.31
91052023,9105,91,Manokwari,2023,14250.94,201730.0,14.16,Low,,73.21,10789.0,1.0,6584.93,72.68
91072023,9107,91,Sorong,2023,13075.28,125217.0,9.58,Low,,67.49,12028.0,,,73.44
91092023,9109,91,Tambrauw,2023,11529.18,32892.0,2.85,Low,,55.55,273.0,,,73.61
91102023,9110,91,Maybrat,2023,5461.69,45064.0,8.25,Low,,61.29,812.0,,,73.65
91112023,9111,91,Manokwari Selatan,2023,2812.44,37674.0,13.4,Low,,61.55,927.0,1.0,,72.87
91122023,9112,91,Pegunungan Arfak,2023,2773.74,40117.0,14.46,Low,,57.82,320.0,,,76.17
91712023,9171,91,City of Sorong,2023,1105.0,283366.0,256.44,Low,,79.65,16829.0,,,74.58
94012023,9401,94,Merauke,2023,46791.63,240609.0,5.14,Low,,72.19,18951.0,1.0,,69.85
94022023,9402,94,Jayawijaya,2023,7030.66,273819.0,38.95,Low,,60.5,10155.0,,,70.43
94032023,9403,94,Jayapura,2023,17514.0,201004.0,11.48,Low,,73.5,19122.0,,,69.59
94042023,9404,94,Nabire,2023,3922.02,174427.0,44.47,Low,0.0,70.84,13562.0,,,71.86
94102023,9410,94,Paniai,2023,6526.25,123360.0,18.9,Low,,57.91,5014.0,,,69.59
94112023,9411,94,Puncak Jaya,2023,6477.65,219497.0,33.89,Low,,50.81,1509.0,,,70.45
94132023,9413,94,Boven Digoel,2023,27108.29,67167.0,2.48,Low,,63.46,5341.0,1.0,951.82,71.76
94152023,9415,94,Asmat,2023,23746.0,109862.0,4.63,Low,,53.19,3145.0,,1696.52,70.8
94162023,9416,94,Yahukimo,2023,17512.0,355315.0,20.29,Low,,51.19,2900.0,,,70.22
94172023,9417,94,Pegunungan Bintang,2023,15683.0,113347.0,7.23,Low,,48.18,2369.0,,,70.31
94182023,9418,94,Tolikara,2023,14263.0,251413.0,17.63,Low,,51.48,2008.0,,,69.99
94192023,9419,94,Sarmi,2023,18034.0,42321.0,2.35,Low,,65.8,3558.0,,,68.86
94262023,9426,94,Waropen,2023,22004.87,37285.0,1.69,Low,20.0,66.46,2304.0,,,70.0
94282023,9428,94,Mamberamo Raya,2023,23813.91,39083.0,1.64,Low,,54.08,2143.0,,,70.36
94292023,9429,94,Nduga,2023,12941.0,111063.0,8.58,Low,,35.19,1512.0,,,70.3
94302023,9430,94,Lanny Jaya,2023,2248.0,202988.0,90.3,Low,,50.56,2325.0,,,69.07
94312023,9431,94,Mamberamo Tengah,2023,3743.64,49131.0,13.12,Low,,50.22,1408.0,,,71.41
94322023,9432,94,Yalimo,2023,4330.29,104416.0,24.11,Low,,50.87,1559.0,,,71.1
94352023,9435,94,Intan Jaya,2023,3922.02,136756.0,34.87,Low,,50.19,1405.0,,,71.29
94712023,9471,94,City of Jayapura,2023,940.0,403859.0,429.64,Low,6.85,81.14,37797.0,1.0,8828.28,72.31
