id,id_kab,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,latitude,longitude,cluster,happiness_score
32092023,3209,85.0,2023.0,1076.76,2339555.0,2172.77,2.0,64.234,70.95,61310.0,1.4,40558.90699999999,-6.8,108.56667,0.0,79.57
32102023,3210,301.0,2023.0,1204.24,1351828.0,1122.56,1.0,372.93,69.13,41713.0,1.2,20775.125999999997,-6.81667,108.28333,0.0,79.63
32112023,3211,454.0,2023.0,1558.72,1174485.0,753.49,1.0,80.618,73.18,43327.0,2.0,17480.61,-6.81667,107.98333,0.0,79.56
32122023,3212,216.0,2023.0,2099.42,1892043.0,901.22,1.0,6.32,69.25,103560.0,1.7,41269.16499999999,-6.45,108.16667,0.0,79.65
32132023,3213,445.0,2023.0,1893.95,1639931.0,865.88,1.0,69.28299999999999,70.7,49692.0,1.3,20508.637,-6.50833,107.7025,0.0,78.94
32142023,3214,406.0,2023.0,825.74,1045704.0,1266.38,1.0,54.9,72.09,82129.0,1.0,18709.059,-6.58333,107.45,0.0,78.67
32152023,3215,231.0,2023.0,1652.2,2541841.0,1538.46,1.0,113.694,72.35,290916.0,1.0,38475.83,-6.26667,107.41667,0.0,80.19
32162023,3216,42.0,2023.0,1224.88,3271838.0,2671.15,2.0,114.149,75.76,393823.0,1.0,80993.5,-6.24667,107.10833,0.0,78.57
32172023,3217,17.0,2023.0,1287.41,1879840.0,1460.17,1.0,190.34699999999998,69.61,56945.0,1.3,30172.340000000004,-6.83333,107.48333,0.0,79.08
32182023,3218,372.0,2023.0,1010.0,437094.0,432.77,1.0,231.65699999999998,69.38,14256.0,1.0,6439.749,-7.6673,108.64037,0.0,80.15
32712023,3271,102.0,2023.0,111.39,1074522.0,9646.49,2.0,2.09,77.85,57004.0,1.0,28463.16,-6.59167,106.8,0.0,79.58
32722023,3272,166.0,2023.0,48.2,362018.0,7510.75,2.0,2.655,76.32,15350.0,1.0,6730.83,-6.95,106.93333,0.0,79.59
32732023,3273,90.0,2023.0,167.31,2469589.0,14760.56,0.0,0.0,83.04,351284.0,1.0,66004.87600000002,-6.9175,107.62444,0.0,80.0
32742023,3274,107.0,2023.0,37.36,345578.0,9249.95,2.0,5.815,76.46,28773.0,1.0,7283.183999999999,-6.75,108.55,0.0,80.66
32762023,3276,109.0,2023.0,200.29,2160905.0,10788.88,0.0,0.08,82.38,87569.0,1.1,58519.744000000006,-6.4,106.81667,0.0,81.42
32772023,3277,106.0,2023.0,42.73,578718.0,13543.6,0.0,0.37,79.46,40499.0,1.0,19175.286,-6.89167,107.55,0.0,79.9
32782023,3278,175.0,2023.0,183.8,742958.0,4042.21,2.0,0.29,74.47,27411.0,1.0,11795.52,-7.35,108.21667,0.0,80.99
32792023,3279,91.0,2023.0,132.0,209493.0,1587.07,1.0,36.27,73.08,5247.0,1.0,3162.42,-7.36996,108.53209,0.0,80.72
33012023,3301,84.0,2023.0,2249.28,2007829.0,892.65,1.0,43.33,71.83,132425.0,3.0,36759.382000000005,-7.57417,108.98861,0.0,74.31
33032023,3303,405.0,2023.0,777.64,1027333.0,1321.09,1.0,71.989,70.24,31225.0,1.0,19775.84,-7.28417,109.35028,0.0,76.04
33042023,3304,28.0,2023.0,1069.71,1047226.0,978.98,1.0,0.23,69.14,27191.0,1.0,15722.485999999999,-7.35111,109.5875,0.0,74.05
33052023,3305,237.0,2023.0,1281.11,1397555.0,1090.89,1.0,314.7,71.37,35764.0,1.2,19858.139999999996,-7.63917,109.66056,0.0,76.95
33062023,3306,407.0,2023.0,1034.84,788265.0,761.73,1.0,0.44,74.28,23188.0,1.0,11743.29,-7.7,109.96667,0.0,76.03
33072023,3307,495.0,2023.0,1011.62,909664.0,899.22,1.0,494.64000000000004,69.37,23330.0,1.0,13281.09,-7.36139,109.92667,0.0,74.27
33092023,3309,70.0,2023.0,1096.35,1090129.0,994.33,1.0,0.3,75.41,42736.0,1.0,11932.956999999999,-7.5,110.7,0.0,76.88
33102023,3310,252.0,2023.0,701.52,1284386.0,1830.86,1.0,0.05,77.59,51274.0,1.0,23705.07,-7.68333,110.61667,0.0,73.91
33112023,3311,448.0,2023.0,466.66,932680.0,1998.63,1.0,57.61,78.65,46521.0,1.0,18236.59,-7.68333,110.83333,0.0,75.29
33122023,3312,494.0,2023.0,1941.28,1051085.0,541.44,1.0,99.04,71.97,36943.0,1.0,12799.9,-7.91667,111.0,0.0,76.44
33132023,3313,229.0,2023.0,774.0,955116.0,1234.0,1.0,0.0,77.31,47204.0,1.0,18379.059,-7.62806,111.0625,0.0,73.19
33162023,3316,57.0,2023.0,1820.59,901621.0,495.24,1.0,1.45,70.63,31753.0,2.0,14143.3,-7.06667,111.38333,0.0,75.76
33172023,3317,410.0,2023.0,1014.08,660166.0,651.0,1.0,1.2,71.89,24130.0,1.0,9277.01,-6.78333,111.46667,0.0,74.94
33182023,3318,380.0,2023.0,1503.68,1359364.0,904.02,1.0,381.82,73.59,54775.0,1.0,25109.26,-6.76667,111.1,0.0,73.85
33192023,3319,265.0,2023.0,425.2,874632.0,2056.99,2.0,0.18,76.71,121310.0,1.0,18990.397999999994,-6.8,110.86667,0.0,74.7
33212023,3321,185.0,2023.0,897.43,1240510.0,1382.29,1.0,0.74,74.07,33017.0,1.1,20396.093,-6.8993,110.6122,0.0,76.1
33222023,3322,423.0,2023.0,950.21,1080648.0,1137.27,1.0,39.767999999999994,75.13,61284.0,1.0,19460.19,-7.20667,110.44139,0.0,74.57
33232023,3323,478.0,2023.0,870.65,808446.0,928.55,1.0,171.59,71.33,26912.0,1.0,14735.78,-7.25,110.11667,0.0,74.68
33242023,3324,239.0,2023.0,1002.23,1052826.0,1050.48,1.0,0.07,73.86,54360.0,1.0,19113.309,-7.0256,110.1685,0.0,75.1
33262023,3326,383.0,2023.0,836.13,1007384.0,1204.82,1.0,1.13,71.4,28112.0,1.0,18385.113999999998,-7.0319,109.624,0.0,74.74
33282023,3328,475.0,2023.0,876.1,1654836.0,1888.87,1.0,34.528000000000006,70.23,44440.0,1.0,22049.37,-7.03333,109.16667,0.0,76.4
33292023,3329,71.0,2023.0,1769.62,2043077.0,1154.53,1.0,1.79,67.95,57599.0,2.0,36693.76,-7.05,108.9,0.0,75.87
33712023,3371,128.0,2023.0,18.12,122150.0,6741.17,2.0,1.87,81.17,10983.0,1.0,2940.03,-7.5,110.225,0.0,74.04
33722023,3372,169.0,2023.0,44.04,526870.0,11963.44,0.0,1.529,83.54,60486.0,1.0,19974.594999999998,-7.55,110.81667,0.0,75.34
33742023,3374,159.0,2023.0,373.7,1694743.0,4535.04,2.0,109.34,84.43,248903.0,1.0,43153.47,-7.03333,110.38333,0.0,75.07
33752023,3375,149.0,2023.0,45.25,317524.0,7017.1,2.0,1.9280000000000002,76.71,13744.0,1.0,6606.646000000001,-6.9,109.68333,0.0,76.23
33762023,3376,177.0,2023.0,39.68,282781.0,7126.54,2.0,2.008,77.02,19162.0,1.0,7501.581,-6.8686,109.1129,0.0,75.98
34012023,3401,266.0,2023.0,586.3,443050.0,755.67,1.0,0.79,75.79,15847.0,1.0,8003.39,-7.645,110.02694,0.0,74.29
34022023,3402,30.0,2023.0,506.85,1009430.0,1991.58,1.0,58.629999999999995,81.39,34012.0,1.2,24860.89,-7.9,110.36667,0.0,73.02
34042023,3404,440.0,2023.0,574.82,1157290.0,2013.31,2.0,48.57,84.77,59432.0,1.1,24224.96,-7.68167,110.32333,0.0,75.77
34712023,3471,182.0,2023.0,32.5,375700.0,11560.0,0.0,2.65,88.28,46193.0,1.1,9894.235,-7.8,110.375,0.0,73.99
35012023,3501,365.0,2023.0,1390.0,596649.0,429.24,1.0,592.25,70.19,19491.0,1.0,10534.56,-8.13333,111.16667,0.0,73.54
35022023,3502,396.0,2023.0,1371.78,972582.0,708.99,1.0,0.12,72.5,25248.0,1.0,13793.526999999998,-7.93333,111.5,0.0,75.24
35032023,3503,486.0,2023.0,1261.4,744358.0,590.1,1.0,194.71499999999997,71.73,22740.0,1.0,11149.87,-8.16667,111.61667,0.0,74.7
35042023,3504,489.0,2023.0,1055.65,1113973.0,1055.25,1.0,0.8,74.61,47964.0,1.0,20402.88,-8.11667,111.91667,0.0,72.75
35062023,3506,238.0,2023.0,1386.05,1667450.0,1203.02,1.0,4.392999999999999,73.96,50638.0,1.0,24177.89,-7.83333,112.16667,0.0,72.26
35072023,3507,304.0,2023.0,3530.65,2703175.0,765.63,1.0,0.13,72.16,128373.0,3.0,35292.73,-8.16667,112.66667,0.0,73.88
35092023,3509,220.0,2023.0,3306.69,2584771.0,781.68,1.0,1.9060000000000001,68.64,95290.0,2.5,36269.153,-8.25,113.65,0.0,71.93
35102023,3510,33.0,2023.0,5782.5,1744814.0,301.74,1.0,24.121,72.61,101297.0,1.0,30531.29,-8.33333,114.2,0.0,74.15
35112023,3511,66.0,2023.0,1560.1,784192.0,502.65,1.0,2.213,67.99,24773.0,1.0,11800.533,-7.9404,113.9834,0.0,73.58
35122023,3512,439.0,2023.0,1638.5,694081.0,423.61,1.0,5.45,69.16,25225.0,1.0,9213.08,-7.71667,114.05,0.0,74.34
35142023,3514,379.0,2023.0,1474.02,1626029.0,1103.13,1.0,41.038,70.29,186946.0,1.8,33290.581000000006,-7.73333,112.83333,0.0,74.31
35172023,3517,224.0,2023.0,1159.5,1345886.0,1160.75,1.0,0.3,74.6,49984.0,1.0,19358.34,-7.55,112.25,0.0,74.26
35182023,3518,353.0,2023.0,1224.33,1124247.0,918.25,1.0,97.83099999999999,73.71,33647.0,3.0,16308.68,-7.6,111.93333,0.0,72.65
35192023,3519,297.0,2023.0,1010.86,765135.0,756.91,1.0,458.95,72.97,23833.0,1.0,10914.8,-7.61667,111.65,0.0,74.43
35212023,3521,354.0,2023.0,1394.74,881393.0,631.94,1.0,63.91300000000001,72.47,24325.0,1.1,14342.954999999998,-7.47444,111.33444,0.0,74.54
35222023,3522,60.0,2023.0,2307.06,1322474.0,573.23,1.0,30.870000000000005,70.85,97522.0,2.0,13363.94,-7.25,111.8,0.0,73.48
35242023,3524,276.0,2023.0,1752.21,1386941.0,791.54,1.0,0.11,74.53,48927.0,1.0,17982.322999999997,-7.13333,112.31667,0.0,73.05
35252023,3525,201.0,2023.0,1256.76,1344648.0,1069.93,1.0,121.14,77.98,176071.0,1.0,14423.83,-7.1933,112.553,0.0,73.86
35262023,3526,25.0,2023.0,1260.15,1101556.0,874.15,1.0,0.39,65.75,27740.0,1.0,15225.9,-7.05,112.93333,0.0,74.07
35272023,3527,417.0,2023.0,1233.0,992210.0,804.71,1.0,1.9,64.13,24087.0,1.4,16476.564000000002,-7.05,113.25,0.0,73.01
35282023,3528,370.0,2023.0,792.2,862009.0,1088.12,1.0,21.61,67.96,20881.0,1.0,10115.61,-7.06667,113.5,0.0,73.11
35292023,3529,455.0,2023.0,2093.47,1143295.0,546.12,1.0,131.52,68.61,42848.0,1.0,13411.67,-7.11667,114.33333,0.0,72.95
35712023,3571,120.0,2023.0,63.4,290836.0,4587.03,2.0,6.99,80.44,159750.0,1.0,6346.19,-7.83333,112.01667,0.0,74.13
35722023,3572,101.0,2023.0,32.58,153541.0,4712.74,2.0,30.078999999999997,80.63,8515.0,1.0,3479.254000000001,-8.1,112.16667,0.0,75.99
35732023,3573,130.0,2023.0,110.06,847182.0,7697.46,2.0,0.03,83.39,93053.0,1.0,28409.54,-7.975,112.63333,0.0,73.56
35742023,3574,154.0,2023.0,56.67,245174.0,4326.57,2.0,5.94,75.43,14296.0,1.0,3570.56,-7.78333,113.21667,0.0,74.34
35752023,3575,147.0,2023.0,39.0,213450.0,5473.08,2.0,5.492,77.17,10400.0,1.0,5383.02,-7.65,112.9,0.0,71.93
35762023,3576,135.0,2023.0,20.21,135414.0,6700.35,2.0,0.05,80.07,8039.0,1.1,3138.4519999999998,-7.46667,112.43333,0.0,73.72
35772023,3577,127.0,2023.0,33.23,201460.0,6062.59,2.0,2.89,82.71,17256.0,1.0,4291.129000000001,-7.63333,111.53333,0.0,74.67
35782023,3578,168.0,2023.0,335.28,2893698.0,8630.69,2.0,50.55400000000001,83.45,715295.0,1.0,65701.66,-7.26667,112.71667,0.0,73.43
35792023,3579,95.0,2023.0,199.09,218802.0,1099.01,1.0,2.01,78.18,20524.0,1.0,5206.27,-7.83272,112.53751,0.0,74.51
36022023,3602,285.0,2023.0,3305.07,1433700.0,433.79,1.0,5.78,65.21,35571.0,2.0,21826.65,-6.65,106.21667,0.0,69.19
36032023,3603,466.0,2023.0,959.61,3362610.0,3504.14,2.0,64.04600000000002,73.43,173303.0,1.0,73629.048,-6.2,106.46667,0.0,70.72
36042023,3604,426.0,2023.0,1734.28,1682130.0,969.93,1.0,50.266000000000005,68.39,95080.0,1.0,42896.28,-6.15,106.0,0.0,71.19
36712023,3671,170.0,2023.0,164.55,1950580.0,11854.03,0.0,22.112000000000002,79.46,206597.0,1.0,52288.216,-6.17944,106.62991,0.0,69.49
36722023,3672,105.0,2023.0,162.51,450510.0,2772.2,2.0,26.78,74.54,129532.0,1.0,10177.28,-6.01667,106.01667,0.0,71.22
36732023,3673,160.0,2023.0,266.74,723790.0,2713.47,2.0,2.44,73.48,39838.0,1.0,21950.3,-6.12563,106.14999,0.0,70.43
36742023,3674,171.0,2023.0,147.19,1391650.0,9454.79,2.0,10.023,82.28,104388.0,1.0,36917.75,-6.29373,106.71244,0.0,72.16
51012023,5101,221.0,2023.0,841.8,330100.0,392.14,1.0,0.85,74.04,15613.0,1.0,5976.53,-8.3,114.66667,0.0,76.7
51022023,5102,458.0,2023.0,839.33,470900.0,561.04,1.0,41.31,77.43,25531.0,1.0,8492.27,-8.43333,115.06667,0.0,78.22
51032023,5103,14.0,2023.0,420.1,554700.0,1320.4,1.0,210.32799999999997,83.08,68398.0,1.0,19522.25,-8.51667,115.2,0.0,78.69
51042023,5104,197.0,2023.0,368.0,527100.0,1432.34,1.0,0.71,79.24,30529.0,1.0,19669.85,-8.46667,115.28333,0.0,77.6
51052023,5105,253.0,2023.0,315.0,214600.0,681.27,1.0,8.546,73.11,10080.0,2.4,3963.864,-8.55,115.4,0.0,77.31
51062023,5106,26.0,2023.0,520.81,268100.0,514.78,1.0,1.98,70.79,7908.0,1.0,4119.54,-8.28333,115.35,0.0,77.75
51072023,5107,230.0,2023.0,839.5,513800.0,612.03,1.0,0.11,68.91,18975.0,1.1,7034.803,-8.3891,115.5393,0.0,79.76
51082023,5108,72.0,2023.0,1366.0,831200.0,608.49,1.0,1.41,73.97,38351.0,1.0,15056.25,-8.25,114.96667,0.0,78.03
51712023,5171,108.0,2023.0,127.78,734200.0,5745.81,2.0,0.06,84.73,60100.0,1.0,35798.47,-8.66667,115.21663,0.0,81.01
52012023,5201,290.0,2023.0,1053.92,753641.0,715.08,1.0,0.0,70.15,18121.0,1.4,12669.728000000001,-8.69583,116.11667,0.0,70.44
52032023,5203,291.0,2023.0,2679.88,1391382.0,519.2,1.0,32.89299999999999,68.41,24578.0,1.2,18774.48,-8.53333,116.53333,0.0,72.29
52042023,5204,452.0,2023.0,6643.98,529487.0,79.69,1.0,0.65,69.87,17510.0,2.3,10355.799000000003,-8.7439,117.3324,0.0,71.13
52052023,5205,188.0,2023.0,2324.55,247188.0,106.34,1.0,50.24199999999999,69.98,8511.0,1.2,3650.7659999999996,-8.5094,118.4816,0.0,69.67
52062023,5206,54.0,2023.0,4389.0,535530.0,122.02,1.0,72.012,68.28,13947.0,1.1,10318.047999999999,-8.6,118.61667,0.0,70.36
52072023,5207,453.0,2023.0,1849.02,152948.0,82.72,1.0,7.88,73.17,29642.0,1.4,2747.9759999999997,-8.75159,116.92132,0.0,72.44
52082023,5208,292.0,2023.0,809.53,257866.0,318.54,1.0,18.723,66.62,5559.0,1.0,3481.7830000000004,-8.35214,116.40152,0.0,71.48
52712023,5271,132.0,2023.0,61.3,441147.0,7196.53,2.0,2.49,80.09,22781.0,1.0,9916.58,-8.5833,116.1167,0.0,72.95
53012023,5301,449.0,2023.0,757.41,152414.0,201.23,1.0,78.434,65.22,2786.0,1.6,2422.8539999999994,-9.56667,119.45,1.0,70.87
53032023,5303,268.0,2023.0,5136.51,376837.0,73.36,1.0,1059.389,65.82,9158.0,1.7,5046.039000000001,-9.91667,123.83333,1.0,68.74
53042023,5304,479.0,2023.0,3933.15,474521.0,120.65,1.0,96.023,63.58,9496.0,1.3,6647.653,-9.83333,124.4,1.0,70.68
53052023,5305,480.0,2023.0,2623.2,271277.0,103.41,1.0,232.19100000000003,65.16,4819.0,1.5,3652.745,-9.33136,124.51904,1.0,68.33
53072023,5307,11.0,2023.0,2928.56,221536.0,75.65,1.0,0.01,62.99,3636.0,1.0,4049.696,-8.3,124.56667,1.0,71.21
53082023,5308,287.0,2023.0,1268.11,141391.0,111.5,1.0,30.136999999999993,66.12,2138.0,1.0,2137.452,-8.41396,123.55225,1.0,70.81
53092023,5309,194.0,2023.0,1748.52,288310.0,164.89,1.0,273.52,65.79,6062.0,1.0,3691.043,-8.24224,122.96817,1.0,68.15
53102023,5310,434.0,2023.0,1671.65,335360.0,200.62,1.0,144.995,66.89,6195.0,1.4,4477.018,-8.66667,122.36667,1.0,71.66
53122023,5312,352.0,2023.0,1735.64,171736.0,98.95,1.0,3.853,69.14,4114.0,1.6,3067.7,-8.66667,121.0,1.0,70.72
53132023,5313,317.0,2023.0,1343.83,328758.0,244.64,1.0,20.052999999999997,66.42,5502.0,1.4,3920.721,-8.56667,120.41667,1.0,71.34
53142023,5314,413.0,2023.0,1286.45,150521.0,117.0,1.0,22.151999999999997,64.0,3747.0,1.6,2256.8960000000006,-10.73617,123.12054,1.0,70.51
53152023,5315,318.0,2023.0,3129.0,270917.0,86.58,1.0,0.08,65.81,4255.0,1.0,3924.976,-8.64484,119.88281,1.0,71.03
53162023,5316,451.0,2023.0,1789.66,90521.0,50.58,1.0,0.32,63.48,1398.0,1.6,1370.2489999999998,-9.62941,119.61914,1.0,68.82
53182023,5318,349.0,2023.0,1396.16,166063.0,118.94,1.0,4.328,67.07,2670.0,1.6,2526.218,-8.8721,121.20963,1.0,70.83
53192023,5319,319.0,2023.0,2389.53,290790.0,121.69,1.0,261.80699999999996,63.24,3938.0,1.6,3685.0159999999996,-8.55533,120.59761,1.0,70.43
53212023,5321,303.0,2023.0,1109.16,190994.0,172.2,1.0,30.139999999999997,62.06,3422.0,1.6,3914.9370000000004,-9.5632,124.89481,1.0,71.7
53712023,5371,123.0,2023.0,159.33,466632.0,2928.71,2.0,292.128,80.62,28478.0,1.0,9530.354,-10.21667,123.6,1.0,69.3
61022023,6102,48.0,2023.0,5396.3,298979.0,55.4,1.0,0.03,69.53,11146.0,1.1,4940.813,1.06911,109.66393,0.0,72.86
61032023,6103,282.0,2023.0,9909.1,413588.0,41.74,1.0,0.16,68.14,13684.0,1.6,6837.829000000001,0.42373,109.75917,0.0,74.46
61042023,6104,326.0,2023.0,2797.88,312785.0,111.79,1.0,9.407,67.92,10714.0,1.0,3076.93,0.25,109.16667,0.0,72.52
61052023,6105,418.0,2023.0,12857.7,503937.0,39.19,1.0,2.222,67.77,24529.0,6.0,9122.54,0.25472,110.45,0.0,72.1
61062023,6106,251.0,2023.0,31588.0,592521.0,18.76,1.0,56.924999999999976,68.68,35249.0,2.6,9096.619,-1.58333,110.5,0.0,74.69
61082023,6108,228.0,2023.0,29842.0,262404.0,8.79,1.0,0.663,67.67,13141.0,1.0,4906.33,0.81667,112.76667,0.0,74.57
61092023,6109,421.0,2023.0,5444.2,219724.0,40.36,1.0,10.681,66.33,8506.0,2.1,3692.001,0.03485,110.95066,0.0,72.55
61102023,6110,325.0,2023.0,10640.8,239502.0,22.51,1.0,0.21100000000000002,67.76,6644.0,1.0,3454.434,-0.33617,111.698,0.0,74.72
61112023,6111,236.0,2023.0,4568.26,132855.0,29.08,1.0,0.5129999999999999,64.79,5376.0,1.0,2248.514,-1.43711,110.79781,0.0,72.96
61122023,6112,264.0,2023.0,6985.2,639250.0,91.51,1.0,2.55,69.6,38324.0,3.3,9457.853,0.01637,109.33731,0.0,74.34
61712023,6171,152.0,2023.0,107.8,675468.0,6265.94,2.0,9.03,81.03,47885.0,1.0,16128.68,-0.08333,109.36667,0.0,74.21
61722023,6172,162.0,2023.0,504.0,246112.0,488.32,1.0,76.36,73.39,12899.0,1.0,3481.35,0.90734,109.00103,0.0,73.35
62022023,6202,262.0,2023.0,16796.0,443359.0,26.4,1.0,0.248,72.21,34942.0,1.0,8685.86,-2.08333,112.75,0.0,76.32
62032023,6203,227.0,2023.0,14999.0,425186.0,28.35,1.0,0.13,70.75,23974.0,1.0,7800.82,-2.01667,114.38333,0.0,77.85
62042023,6204,35.0,2023.0,8830.0,134698.0,15.25,1.0,0.11,71.65,8481.0,1.0,2443.97,-1.86667,114.73333,0.0,77.55
62052023,6205,37.0,2023.0,8300.0,160605.0,19.35,1.0,0.17,71.84,14178.0,1.0,2383.35,-0.98333,115.1,0.0,78.14
62072023,6207,275.0,2023.0,6414.0,102103.0,15.92,1.0,2.5099999999999993,71.81,7519.0,1.0,1525.8110000000001,-1.83828,111.2869,0.0,75.09
62082023,6208,428.0,2023.0,16404.0,171304.0,10.44,1.0,0.03,68.68,11450.0,2.0,3030.81,-2.33333,112.25,0.0,77.44
62092023,6209,234.0,2023.0,20382.53,169355.0,8.31,1.0,0.20400000000000001,70.28,10756.0,1.1,3056.3650000000007,-2.06667,113.4,0.0,78.39
62102023,6210,400.0,2023.0,8997.0,138199.0,15.36,1.0,0.08,69.6,6995.0,1.0,2486.03,-3.11858,113.8623,0.0,77.59
62122023,6212,36.0,2023.0,3834.0,117312.0,30.6,1.0,13.209999999999999,72.7,10905.0,2.0,1684.93,-1.93333,115.1,0.0,75.19
62132023,6213,343.0,2023.0,23700.16,116621.0,4.92,1.0,0.79,69.42,12449.0,1.0,2083.55,-0.01667,114.26667,0.0,78.6
62712023,6271,140.0,2023.0,2853.19,305797.0,107.18,1.0,304.28,81.68,24175.0,1.0,5694.51,-1.76979,113.73126,0.0,77.89
63012023,6301,465.0,2023.0,3631.35,364117.0,100.27,1.0,22.919,70.98,20166.0,1.0,5271.24,-3.88333,114.86667,0.0,76.08
63022023,6302,261.0,2023.0,9442.46,329641.0,34.91,1.0,3.02,70.18,34946.0,1.0,6708.22,-3.0,116.0,0.0,73.79
63032023,6303,27.0,2023.0,4668.5,580100.0,124.26,1.0,0.14,71.46,22635.0,1.0,13233.53,-3.31667,115.08333,0.0,74.6
63042023,6304,34.0,2023.0,2996.46,324502.0,108.3,1.0,39.08,68.11,10567.0,2.0,3606.13,-3.08333,114.61667,0.0,75.11
63052023,6305,472.0,2023.0,2175.0,197893.0,90.99,1.0,25.43,72.0,13694.0,1.0,3056.61,-2.91667,115.03333,0.0,74.1
63062023,6306,210.0,2023.0,1804.94,237319.0,131.48,1.0,549.91,70.5,9165.0,1.0,4066.825,-2.75,115.2,0.0,74.92
63072023,6307,211.0,2023.0,1770.77,268360.0,151.55,1.0,199.43,70.13,8594.0,1.0,3840.69,-2.61667,115.41667,0.0,73.64
63092023,6309,457.0,2023.0,3556.0,262631.0,73.86,1.0,10.88,73.85,31015.0,1.0,4292.67,-1.88333,115.5,0.0,73.57
63102023,6310,463.0,2023.0,4871.39,346336.0,71.1,1.0,0.83,72.31,33661.0,3.0,6273.27,-3.45413,115.70372,0.0,74.52
63112023,6311,15.0,2023.0,1878.3,136524.0,72.68,1.0,4.54,70.49,20876.0,1.0,2027.083,-2.32314,115.62922,0.0,76.73
63712023,6371,93.0,2023.0,98.46,678243.0,6888.51,2.0,1.17,78.5,42049.0,1.0,21583.188,-3.32444,114.59102,0.0,76.1
63722023,6372,92.0,2023.0,305.2,272763.0,893.72,1.0,65.17,80.11,13328.0,1.0,6346.860000000001,-3.41667,114.83333,0.0,76.02
64012023,6401,378.0,2023.0,11603.94,290162.0,25.01,1.0,51.46,74.14,59217.0,1.0,4429.99,-1.43517,116.23535,0.0,75.33
64032023,6403,269.0,2023.0,27263.1,801642.0,29.4,1.0,77.22,75.3,204876.0,4.9,16444.84,-0.44019,116.98139,0.0,76.8
64042023,6404,270.0,2023.0,35747.5,411537.0,11.51,1.0,1.31,74.98,168272.0,1.0,7806.438,1.03769,117.83112,1.0,73.91
64052023,6405,52.0,2023.0,34127.17,240105.0,7.04,1.0,20.2,76.21,51280.0,3.0,5128.21,2.0,117.3,0.0,75.8
64112023,6411,300.0,2023.0,15315.0,27368.0,1.79,1.0,0.558,69.59,3409.0,1.0,653.81,0.37822,115.38048,0.0,74.38
64712023,6471,87.0,2023.0,509.75,648560.0,1272.31,1.0,197.17,81.66,143169.0,1.0,19303.84,-1.16667,116.88333,0.0,76.83
64722023,6472,157.0,2023.0,716.96,872304.0,1216.67,1.0,1.93,82.32,89289.0,1.0,21880.0,-0.43333,117.18333,0.0,75.65
64742023,6474,103.0,2023.0,161.88,187852.0,1160.44,1.0,77.91,81.56,68106.0,1.0,3882.95,0.12526,117.49603,0.0,75.46
65032023,6503,461.0,2023.0,3504.0,27470.0,7.84,1.0,0.02,69.2,9021.0,1.0,523.48,3.55,117.25,0.0,75.84
65042023,6504,359.0,2023.0,13564.0,207873.0,15.33,1.0,4565.59,67.7,42526.0,1.0,2148.083,4.13333,116.7,0.0,75.52
65712023,6571,174.0,2023.0,251.0,251085.0,1000.34,1.0,24.887999999999998,77.53,52079.0,1.1,4280.665,3.36667,117.6,1.0,78.38
71022023,7102,331.0,2023.0,1141.64,345973.0,303.05,1.0,91.39999999999999,76.96,22128.0,2.0,6392.26,1.2537,124.83,1.0,77.64
71032023,7103,246.0,2023.0,731.98,137829.0,188.3,1.0,0.1,72.22,5655.0,1.2,2198.232,3.5,125.55,1.0,79.23
71042023,7104,249.0,2023.0,1251.02,100770.0,80.55,1.0,0.17,71.14,2843.0,1.0,1609.184,4.31178,126.78085,1.0,77.45
71062023,7106,334.0,2023.0,1059.0,225826.0,213.24,1.0,149.63,75.31,18728.0,1.1,4671.536999999999,1.4025,124.96,1.0,76.89
71072023,7107,64.0,2023.0,1856.0,87301.0,47.04,1.0,0.0,68.64,3263.0,1.0,1234.33,0.78527,123.41766,1.0,77.26
71092023,7109,333.0,2023.0,730.62,119637.0,163.75,1.0,13.028,71.93,6720.0,1.0,1712.73,1.05633,124.7925,1.0,80.01
71102023,7110,62.0,2023.0,3497.46,73046.0,20.89,1.0,16.061,66.4,2726.0,1.1,1213.739,0.40912,123.75961,1.0,77.16
71712023,7171,131.0,2023.0,162.35,478192.0,2945.44,2.0,333.414,80.14,48556.0,1.4,9928.394,1.51667,124.88333,1.0,79.11
71732023,7173,180.0,2023.0,147.2,101958.0,692.65,1.0,23.012999999999998,78.1,5448.0,1.0,1874.71,1.31307,124.83404,1.0,77.54
72012023,7201,19.0,2023.0,2488.79,126040.0,50.64,1.0,0.04,66.82,4926.0,1.0,2220.73,-1.6424,123.54881,1.0,77.56
72022023,7202,18.0,2023.0,9672.7,373600.0,38.62,1.0,0.0,71.7,38048.0,1.0,6683.59,-1.2835,122.8892,1.0,75.55
72032023,7203,336.0,2023.0,5472.0,170450.0,31.15,1.0,0.67,73.02,158046.0,1.0,3216.45,-1.89342,121.25473,1.0,78.77
72042023,7204,397.0,2023.0,7112.25,251654.0,35.38,1.0,0.0,72.48,11712.0,1.0,3907.809,-1.65,120.5,1.0,76.83
72052023,7205,189.0,2023.0,5275.69,311330.0,59.01,1.0,0.62,66.95,15056.0,1.3,4782.245999999999,-0.58333,119.85,1.0,77.73
72062023,7206,483.0,2023.0,4079.77,236110.0,57.87,1.0,0.1,67.66,10369.0,1.2,3608.7529999999997,1.30862,120.88643,1.0,78.84
